Day,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
1993-02-13,5.492146145,1.002755123,194.3807073,14.57555915,1.051343951,0.787504751,33.39905361,273.1373058,252.3985092,979.5105637,15744468
1993-02-14,5.686053534,1.080158557,197.1542633,15.3358473,1.515899205,1.031819112,33.39905361,273.1267811,252.3000649,982.4627285,15633570
1993-02-15,6.111536107,1.098964765,203.2693461,15.01212215,1.609098736,1.406751951,33.39905361,273.1115937,253.1860721,981.0785941,15651561
1993-02-16,5.82899516,1.115177182,203.9660565,15.3599284,1.077387029,0.991620417,33.39905361,273.1063075,254.2106151,977.6559026,15637030
1993-02-17,5.464777489,1.054928201,202.3688267,17.11966748,1.526606662,1.320393359,33.39905361,273.079852,254.3568838,978.3692416,15763244
1993-02-18,5.754544333,1.00145839,200.0789584,19.06004154,1.211151673,1.047209525,33.39905361,273.0657163,254.4269009,979.8350944,15819883
1993-02-19,5.415800675,0.990040724,198.0038389,20.08213141,0.841261432,0.768395367,33.39905361,273.0602131,254.4627131,982.112161,15798044
1993-02-20,5.216567265,0.932076494,196.6136645,20.96878816,1.326885014,1.186508964,33.39905361,273.0524545,253.655561,983.6052812,15819346
1993-02-21,5.377795439,0.938331278,199.0477904,22.33379894,1.095302909,1.004412951,33.39905361,273.0545898,253.3740821,984.6930373,15798552
1993-02-22,5.569959947,0.951445035,193.9509479,24.68631646,0.811233021,0.715675381,33.39905361,273.05147,253.7302398,982.5967605,15885087
1993-02-23,5.933199891,0.946822926,194.0563778,24.66581342,1.07948289,0.905485859,33.39905361,273.0420715,253.3155029,981.0631932,15874053
1993-02-24,6.249582519,0.960855451,191.7004145,26.25228371,1.127279429,0.883810416,33.39905361,273.0395096,252.9776768,980.2483219,15749040
1993-02-25,5.695940372,0.949117772,192.4447646,27.34737089,1.015183495,0.788301591,33.39905361,273.0385004,252.5767206,979.9777434,15552587
1993-02-26,5.744986735,0.891913861,189.4728346,30.76128985,1.089635471,1.022998049,33.39905361,273.0414871,252.6784198,979.9839285,15525119
1993-02-27,6.234089032,0.873854965,191.642001,31.2555259,1.462036796,1.395242262,33.39905361,273.0418954,252.2442494,980.316651,15610828
1993-02-28,5.915963186,0.912756237,193.0613669,31.89205496,1.139982191,0.990109102,33.39905361,273.0494681,252.3844733,978.2667562,15711003
1993-03-01,5.205035394,0.992014402,192.1292188,33.26508463,0.833164682,0.720081542,33.39746683,273.0518871,252.074392,977.65371,15754161
1993-03-02,5.099272674,0.970090679,190.9347257,37.2776908,0.931211449,0.810071435,33.39746683,273.047659,251.3595095,980.1915306,15825236
1993-03-03,5.400539437,0.930116414,189.8231983,38.78185655,1.309128177,1.087797277,33.39746683,273.044585,251.3682521,983.359251,15838776
1993-03-04,6.19148198,0.915559787,189.0062226,39.10893148,1.254769799,1.061428919,33.39746683,273.0486712,251.5494339,981.3912524,15764075
1993-03-05,6.031518339,0.873157818,188.7757275,41.51464609,1.087327996,0.980458291,33.39746683,273.0483839,252.111151,978.1072284,15881680
1993-03-06,5.460607523,0.849541086,183.9111734,44.50471843,1.037374318,0.925023762,33.39746683,273.0459247,252.0137476,979.2485024,15888407
1993-03-07,4.953548319,0.837894094,181.5887591,46.6820595,1.085090944,0.891627272,33.39746683,273.0397099,251.26149,980.9120611,15878128
1993-03-08,5.137339246,0.829300272,179.824049,48.45264732,1.053383993,0.804657734,33.39746683,273.0335092,250.921105,982.0460658,15914495
1993-03-09,5.284847274,0.818351118,179.5015986,50.95346554,1.146802924,1.056551433,33.39746683,273.0347356,250.582317,981.8556143,15928700
1993-03-10,5.151213831,0.799898774,179.4288509,53.68700141,0.993745934,0.893842035,33.39746683,273.0372122,250.9764283,982.2035865,15905816
1993-03-11,5.350225971,0.841235224,184.278143,52.13421005,1.177220126,1.02619504,33.39746683,273.0417927,251.1819671,983.5983137,15985289
1993-03-12,5.471588231,0.907078554,189.5117259,55.37907015,1.12676007,0.86100487,33.39746683,273.0467496,252.016806,983.2167222,15964512
1993-03-13,5.605823263,1.011865693,191.2360244,58.53520499,1.155370257,0.777716462,33.39746683,273.0512294,252.7162939,982.0799176,16047506
1993-03-14,5.37988857,1.034589395,192.8755183,62.65748105,0.988373304,0.722402372,33.39746683,273.0523243,253.1658744,981.8272137,16031274
1993-03-15,5.53069321,1.028477769,194.4828261,64.040615,0.971285668,0.692752202,33.39746683,273.0503265,253.8314423,982.3540985,15865252
1993-03-16,5.873684011,1.021439439,196.2308441,65.06229501,1.045988019,0.77435831,33.39746683,273.042546,254.2584789,977.0656396,15835085
1993-03-17,5.886066502,1.048288124,197.4444393,69.57471801,1.089034432,0.925079556,33.39746683,273.0335911,255.1130475,973.0760435,15860281
1993-03-18,5.627470249,1.038438337,196.7018394,70.64963211,1.264739659,1.075156236,33.39746683,273.0289498,255.5239134,972.3625385,15784225
1993-03-19,5.636414599,1.052908112,196.5550307,72.80093711,1.125833408,0.975973574,33.39746683,273.0333924,255.4747643,969.9429517,15635227
1993-03-20,5.457852807,1.120920121,199.0674922,76.2323087,1.11558427,0.945914199,33.39746683,273.0405918,255.8334562,969.8641633,15655807
1993-03-21,5.591763813,1.168835396,198.2910418,80.92626333,1.075713944,0.942322183,33.39746683,273.0499431,255.8986331,969.7345104,15734067
1993-03-22,6.023260627,1.146348904,196.7947009,81.62252868,1.054246388,0.875222047,33.39746683,273.0543556,255.7017115,970.8218722,15731686
1993-03-23,6.089582723,1.125823232,200.7043985,82.19563746,1.19905072,1.05623677,33.39746683,273.0564801,255.633019,971.8378527,15775997
1993-03-24,5.911604016,1.130445922,203.5360705,87.26110654,1.513240394,1.235664175,33.39746683,273.0547103,255.7864128,973.2219283,15775036
1993-03-25,5.915823118,1.144531782,203.5855885,90.90329446,0.996255035,0.811100434,33.39746683,273.0509187,256.4713188,976.6646828,15719135
1993-03-26,5.646991833,1.124711262,203.6599949,90.85992494,1.067153357,0.839892165,33.39746683,273.0326561,256.4284612,979.616632,15754054
1993-03-27,5.869797926,1.089425886,201.174959,97.27329729,1.003572828,0.797538189,33.39746683,273.0146416,256.4380658,981.7434125,15699254
1993-03-28,5.913538872,1.069423014,199.538062,101.1804159,0.954575187,0.735306237,33.39746683,273.0089801,256.8147618,982.3122371,15670351
1993-03-29,5.903486411,1.061634878,200.479603,103.8709882,0.816228416,0.590796742,33.39746683,273.0196404,257.2155042,982.8865284,15739921
1993-03-30,5.905088812,1.112726944,203.3094633,102.6952454,0.931068611,0.726373517,33.39746683,273.0421897,257.2035422,984.5673717,15736121
1993-03-31,5.721177414,1.204919613,206.1746355,105.7667873,0.783898848,0.686981601,33.39746683,273.0698383,258.0111637,985.9109919,15629964
1993-04-01,5.264586224,1.306485048,209.2981594,111.1721226,0.939485978,0.761778614,33.37718941,273.1121135,258.6649841,986.4072221,15597712
1993-04-02,5.546409301,1.324617275,209.4102819,110.8285578,1.033507608,0.802753265,33.37718941,273.1416599,259.0153695,985.769152,15526847
1993-04-03,5.290203435,1.233416602,206.2656312,117.9262815,0.725619158,0.569260169,33.37718941,273.1613138,258.4379313,986.600419,15466421
1993-04-04,5.299065211,1.201723794,206.1548885,122.9209846,0.723323192,0.590856942,33.37718941,273.1643078,258.5434385,987.2468741,15397548
1993-04-05,5.713391645,1.195758931,205.8030388,126.7421878,0.697337694,0.610778757,33.37718941,273.1519147,258.5425611,987.7206167,15379799
1993-04-06,6.083542679,1.17560315,206.6758919,129.013815,0.659993408,0.579660981,33.37718941,273.1318837,259.2255302,987.9759465,15380696
1993-04-07,5.477308957,1.187321989,207.04188,134.9895801,0.837111235,0.542144233,33.37718941,273.110591,259.7330603,988.3980154,15396047
1993-04-08,5.407022977,1.173560955,207.1573596,136.6854904,1.016812028,0.819543214,33.37718941,273.1073531,259.8056917,988.0324119,15347780
1993-04-09,5.713622389,1.178917111,207.0421962,141.1510313,0.782232796,0.678019976,33.37718941,273.1117359,259.5979339,985.986376,15257293
1993-04-10,5.058747696,1.19145095,209.6561319,141.5885681,0.939866068,0.785846749,33.37718941,273.1271381,259.5361662,984.6828582,15285905
1993-04-11,4.934043737,1.256570839,211.2470612,143.1680552,0.933623639,0.817438587,33.37718941,273.1378572,259.862639,983.5080779,15319068
1993-04-12,4.866723117,1.272954626,210.9042235,148.1053,0.73625274,0.59693493,33.37718941,273.1588264,259.7681693,982.3664664,15295870
1993-04-13,4.729451161,1.290912496,214.4550025,150.3635211,0.846160899,0.709591849,33.37718941,273.1735147,260.1443689,982.8696382,15272824
1993-04-14,4.702003164,1.360545964,214.44331,155.4074795,0.896081148,0.675925112,33.37718941,273.1817974,260.6369289,982.2572706,15248344
1993-04-15,4.901098283,1.358802257,215.7535412,157.341784,0.956599507,0.672016391,33.37718941,273.1715481,260.7615884,983.5021333,15189655
1993-04-16,5.200426398,1.344206165,216.9040223,161.7529316,0.904196757,0.646573648,33.37718941,273.1663678,260.7230365,984.6709317,15182470
1993-04-17,5.185460078,1.332683838,217.4321827,163.5165802,0.862953743,0.636459548,33.37718941,273.1639726,260.8692796,984.6222566,15167703
1993-04-18,4.788389532,1.37413663,218.646348,167.4704041,1.069741482,0.760488387,33.37718941,273.1614071,261.1935183,983.7976789,15079151
1993-04-19,5.188205584,1.355596521,220.6500435,168.6212603,1.009468026,0.701372404,33.37718941,273.1702155,261.5282367,984.2818906,15015242
1993-04-20,5.207232942,1.401001454,221.7460479,169.9049204,0.943404429,0.707005505,33.37718941,273.1822381,262.0457433,984.7145435,14956680
1993-04-21,5.408246783,1.454461757,224.7370225,170.0867034,1.000219701,0.762124235,33.37718941,273.1954195,262.2499269,983.0798847,15031972
1993-04-22,5.110535756,1.513539451,225.4604966,177.4069086,0.699569957,0.538675587,33.37718941,273.2099467,263.0533063,983.1332155,14880037
1993-04-23,4.673922121,1.542295084,227.1718281,182.0616275,0.690368756,0.506979288,33.37718941,273.2240739,263.3265892,985.4581348,14802284
1993-04-24,4.521494824,1.568429232,229.2331119,183.7658639,0.949928281,0.696821863,33.37718941,273.2412312,263.4392375,986.9881125,14836731
1993-04-25,4.779322961,1.610430404,230.5013176,185.8312428,0.815743194,0.561756329,33.37718941,273.2612978,263.7610862,984.8770037,14757503
1993-04-26,4.771503857,1.638355945,231.9109302,188.1094783,1.153284527,0.857829164,33.37718941,273.2779091,264.322737,982.9281183,14717177
1993-04-27,5.273823919,1.616239068,234.5147585,191.8852053,0.9365208,0.707650144,33.37718941,273.2914278,264.7198842,983.5126904,14508851
1993-04-28,5.275624755,1.673226929,234.831377,193.9071395,0.87184387,0.707012553,33.37718941,273.2913991,265.2028421,982.5557056,14390550
1993-04-29,5.375158524,1.695117805,235.2483748,199.0334003,0.745738309,0.56507496,33.37718941,273.2792111,265.3352938,982.1258052,14341216
1993-04-30,5.235358057,1.715767372,234.7083758,208.1330272,0.737499079,0.582719038,33.37718941,273.2787079,265.6856355,982.4759173,14284730
1993-05-01,4.670667246,1.785905719,238.521238,205.6923931,0.840888641,0.561179036,33.31586212,273.30836,266.0772603,982.7871558,14172185
1993-05-02,4.744342832,1.864659871,241.5576396,206.6753745,1.05839036,0.783383157,33.31586212,273.2981646,266.4428755,982.8450707,14134076
1993-05-03,4.713861062,1.859973648,244.1384818,204.288041,1.207467387,0.886442749,33.31586212,273.303487,266.5556456,983.6058234,14027958
1993-05-04,4.959044616,1.911401698,244.9192195,203.4697124,1.246945382,0.990636471,33.31586212,273.315322,266.8187165,983.4659216,14035776
1993-05-05,5.249135537,1.889617991,244.3079626,207.7102755,0.974115907,0.716006283,33.31586212,273.3371319,266.7698234,983.5066025,13954992
1993-05-06,5.070783148,1.840001537,246.8745829,209.5599942,0.797732549,0.556801,33.31586212,273.3678819,266.539281,984.9625608,13901805
1993-05-07,4.735618159,1.994384748,250.7464476,206.3130712,1.356000279,0.749785379,33.31586212,273.3909617,266.9333592,985.6570029,13862257
1993-05-08,5.203498482,2.070808966,252.8324209,205.5367971,1.444984395,0.91257663,33.31586212,273.3982363,267.2436347,984.67764,13871572
1993-05-09,5.190965628,2.057576387,253.9802106,208.4621345,1.377299541,0.870978772,33.31586212,273.3917505,267.6089348,984.3560452,13796618
1993-05-10,5.074900767,2.082605144,252.8849822,214.3321348,1.464105956,0.947652943,33.31586212,273.4020195,268.0636617,985.2525497,13674392
1993-05-11,5.078356145,2.016461153,253.3384381,217.2707174,1.304007261,0.995927829,33.31586212,273.3958167,268.3419937,985.5943654,13657043
1993-05-12,5.049987896,2.055556903,253.9104967,223.324568,1.150328786,0.837312689,33.31586212,273.3967172,269.0744207,987.3695237,13604126
1993-05-13,4.991251496,2.060061722,254.6425515,230.3594255,0.869447304,0.654734826,33.31586212,273.391053,269.740787,989.9359737,13599336
1993-05-14,5.137596549,2.173293842,257.4551088,229.04209,0.972059655,0.552651571,33.31586212,273.3989979,270.1973512,992.0445104,13571146
1993-05-15,5.29196139,2.308134402,260.4283387,232.6946082,0.93052167,0.564956478,33.31586212,273.4218533,270.1589855,991.9664881,13469464
1993-05-16,5.138603914,2.477941863,266.7424269,227.6406223,1.109558689,0.565620771,33.31586212,273.4182304,270.9569183,991.0795927,13370170
1993-05-17,5.16203312,2.599883734,267.1442603,219.9890658,1.728580192,0.815546196,33.31586212,273.4538807,271.4399467,989.1976258,13306718
1993-05-18,5.464385593,2.564874417,266.2775795,226.848534,1.292357046,0.847182639,33.31586212,273.5055934,271.0775742,988.9269321,13209805
1993-05-19,5.251016069,2.507299317,266.6225336,233.3258648,1.109557467,0.748215456,33.31586212,273.5518833,271.380441,989.1974466,13187872
1993-05-20,5.194650619,2.526117354,267.0549588,232.3683251,0.995426176,0.693246691,33.31586212,273.5900279,271.8208155,989.7278487,13060717
1993-05-21,5.217480905,2.435452926,267.1961715,235.8315704,0.7603174,0.578760752,33.31586212,273.6191121,271.5769313,990.7136855,13043793
1993-05-22,5.156815509,2.433398035,269.8792324,235.479914,0.864709396,0.557796149,33.31586212,273.6469135,271.7499896,990.727997,12956668
1993-05-23,4.910102445,2.57640222,273.3044119,232.850002,1.016025037,0.594300706,33.31586212,273.6781203,272.5523068,990.8466236,12929339
1993-05-24,4.786673929,2.709186536,274.1523375,233.6086894,1.373445976,0.743943702,33.31586212,273.7061258,273.313108,990.8591415,12886854
1993-05-25,4.997199327,2.720666422,276.0653125,230.0139551,1.223005287,0.75992161,33.31586212,273.7247556,273.4660398,988.3976968,12899764
1993-05-26,4.630565894,2.778259659,276.2800489,233.7950216,1.067933624,0.538293133,33.31586212,273.7406319,273.5818471,985.4856998,12811553
1993-05-27,4.580255545,2.886583682,275.9237664,235.5876247,1.04024688,0.352249609,33.31586212,273.7566708,273.8805893,986.055617,12750431
1993-05-28,4.472062585,2.95725044,275.9545491,240.1131989,1.010654784,0.361199515,33.31586212,273.7812968,273.8391091,987.7449982,12757763
1993-05-29,4.287031923,2.972027394,275.226552,248.4117097,0.87241279,0.340348134,33.31586212,273.8037097,274.0837357,989.5419671,12680550
1993-05-30,4.205977238,3.038304566,273.823217,255.480047,0.856706479,0.373567719,33.31586212,273.8306441,274.4757952,990.5203965,12665489
1993-05-31,4.322085022,3.039973376,273.3380718,257.4971523,0.916908931,0.413084144,33.31586212,273.861394,274.9547831,989.8539516,12564278
1993-06-01,4.386958709,3.110689513,275.4390951,261.5944212,0.742395457,0.303280427,33.2521135,274.0892233,275.0343151,988.3723135,12431257
1993-06-02,4.04832183,3.19580066,279.2418817,257.7376593,0.973541439,0.322235134,33.2521135,274.1245674,275.5311779,987.8985989,12429179
1993-06-03,4.00114135,3.309239152,282.3069948,249.4834018,1.158080871,0.305386783,33.2521135,274.1596029,275.5845576,987.2247344,12363222
1993-06-04,4.232237378,3.383862694,281.9407497,249.0523149,1.29194692,0.344078129,33.2521135,274.1946225,275.7260434,986.5709461,12375389
1993-06-05,4.311558615,3.419795481,277.9757204,259.9840541,1.158251021,0.358722049,33.2521135,274.2264634,275.9661365,985.2157995,12341760
1993-06-06,4.157054171,3.428603285,278.9363454,260.7008374,1.212650242,0.384446288,33.2521135,274.2597749,276.4100705,983.1573702,12296854
1993-06-07,4.452579809,3.450511807,280.3065601,255.3328695,1.24124759,0.371038519,33.2521135,274.2895346,276.5998987,981.43874,12277686
1993-06-08,4.551575698,3.490171646,281.3312933,251.8931601,1.515366268,0.431945944,33.2521135,274.31917,276.4650036,982.1935621,12253875
1993-06-09,4.522311739,3.504795731,282.8409134,247.4040593,1.570054282,0.453884606,33.2521135,274.355334,276.2288703,984.9410258,12247575
1993-06-10,4.61641605,3.495665115,286.6239938,239.949164,1.40244744,0.494344616,33.2521135,274.389137,276.3576373,986.5380916,12144663
1993-06-11,4.991719668,3.476807422,286.2555726,243.1710475,1.561338477,0.447506577,33.2521135,274.4233408,276.6255651,987.1762368,12094566
1993-06-12,4.894834329,3.427661413,286.8793069,245.3724462,1.138775203,0.364521001,33.2521135,274.452032,276.6734686,987.694911,12097329
1993-06-13,4.648437922,3.490416062,286.8393893,247.7653028,1.099937689,0.340639702,33.2521135,274.4901195,276.6865133,987.453857,12024290
1993-06-14,4.365938066,3.566432375,287.6454542,248.2236826,1.191050124,0.291278488,33.2521135,274.5266369,276.778634,986.4600858,11984210
1993-06-15,4.361369407,3.637987817,290.326805,241.5481308,1.405414992,0.41421961,33.2521135,274.6026382,277.0704883,984.6403339,11906885
1993-06-16,4.099039967,3.764537273,291.1472491,243.8029884,1.372219796,0.32068988,33.2521135,274.6495741,277.2862634,982.5136286,11821473
1993-06-17,4.232021941,3.855371005,292.2737282,247.1450067,1.55579821,0.422920347,33.2521135,274.6715671,277.5970366,982.3642257,11841560
1993-06-18,4.059399349,3.99347589,293.7957726,245.0903297,1.533908941,0.334192446,33.2521135,274.6998267,277.8320225,981.473373,11825917
1993-06-19,4.005100333,4.11745641,293.9035961,244.5073779,1.801062467,0.361889604,33.2521135,274.7311189,278.1472234,981.349158,11708721
1993-06-20,4.366185211,4.120878909,295.1594198,240.9470515,1.630284678,0.312736831,33.2521135,274.7599395,277.9724388,980.8577156,11667723
1993-06-21,4.390333004,4.076187347,294.3711969,242.659716,1.699029319,0.260490851,33.2521135,274.7965073,278.104293,981.4949553,11637340
1993-06-22,4.251114942,4.096041827,294.1310045,247.8166256,1.29669992,0.212740049,33.2521135,274.8298998,278.1606309,982.4892637,11580306
1993-06-23,4.207042623,4.180361325,296.4785779,244.4491223,1.261570742,0.192622011,33.2521135,274.8681543,278.7192159,984.0912732,11575402
1993-06-24,4.151642752,4.292276896,298.0532714,246.6468009,1.191105899,0.194020824,33.2521135,274.9055218,279.1302344,984.6304137,11514417
1993-06-25,4.193609203,4.387959714,298.7750601,247.1084024,1.449797582,0.19969817,33.2521135,274.9661444,279.5500925,983.440909,11449514
1993-06-26,4.442521251,4.455803519,299.9346319,245.8900523,1.190188851,0.179350815,33.2521135,275.0229556,279.962907,981.5349881,11345706
1993-06-27,4.436216092,4.531979158,302.989705,241.407764,1.383872931,0.191162472,33.2521135,275.0844503,279.8808235,979.8469511,11317947
1993-06-28,4.29677132,4.694348697,303.8695188,230.0731787,1.619551413,0.236559393,33.2521135,275.1392343,279.8349155,978.6856483,11304485
1993-06-29,4.452718669,4.670945449,304.5550727,226.4128926,1.692804577,0.283663184,33.2521135,275.2057491,279.5762902,979.0061727,11198880
1993-06-30,4.469792763,4.662224128,305.9222837,225.1643016,1.565274716,0.192928353,33.2521135,275.2496888,279.6517743,979.4585182,11068945
1993-07-01,4.349257025,4.76570785,307.2644939,223.5973266,1.555742895,0.180832941,33.17647243,275.4644116,279.7474781,979.8643468,10845200
1993-07-02,4.455215481,4.805449515,306.4407356,225.2912882,1.333074073,0.159759717,33.17647243,275.5399953,280.0247648,979.2915346,10809186
1993-07-03,4.228336394,4.807474408,305.1104196,231.8170503,1.578652089,0.218993657,33.17647243,275.6153669,280.2769327,977.3908521,10751378
1993-07-04,4.276676784,4.903194814,305.5127321,231.316694,1.925220148,0.277909692,33.17647243,275.6981649,280.2815501,977.6194929,10670336
1993-07-05,4.513344018,4.989806417,303.5709536,230.1063301,2.11582266,0.260271431,33.17647243,275.7659616,280.1577442,978.3399001,10570860
1993-07-06,4.679240208,4.919665459,305.2303168,222.4254951,1.846163568,0.169368937,33.17647243,275.8199622,279.83697,981.0229183,10416010
1993-07-07,4.802787089,4.855467643,305.3752563,216.6122466,2.330411551,0.077606422,33.17647243,275.8820606,279.7718875,983.5516569,10176127
1993-07-08,5.169606741,4.814875814,304.7730968,211.1239242,2.001700889,0.070865786,33.17647243,275.9370304,279.8126368,983.8078693,10098411
1993-07-09,5.27287392,4.755272004,306.9374542,209.4720278,1.687777897,0.162800429,33.17647243,275.9793181,279.8131635,984.2116874,10002712
1993-07-10,5.066935362,4.891259488,310.2126724,208.756155,1.460954265,0.132568628,33.17647243,276.0119312,280.2857812,984.3587595,9908810
1993-07-11,4.687479647,5.06347892,309.3686351,208.429657,1.331926538,0.15067499,33.17647243,276.0629664,280.4068551,984.4567621,9735465
1993-07-12,4.80269732,5.003558057,308.5253193,208.4086187,0.985415212,0.095006151,33.17647243,276.1253265,280.2269825,985.3634707,9619146
1993-07-13,4.534482878,4.98218475,308.1222734,207.8863905,1.242675783,0.097132429,33.17647243,276.1906265,280.0346818,986.0641217,9582559
1993-07-14,4.598075272,5.061116105,310.3110619,203.4928929,1.556629785,0.10548698,33.17647243,276.2648024,280.0172796,985.6640993,9488141
1993-07-15,4.479807847,5.073825791,311.0710494,201.0048512,1.600489118,0.139811212,33.17647243,276.3393003,280.1733062,985.1792132,9449054
1993-07-16,4.297946611,5.209624773,313.1749264,199.7834929,1.873722714,0.284393663,33.17647243,276.4155855,280.451956,985.1123336,9326399
1993-07-17,4.515895028,5.335701705,313.5231089,200.366575,1.557685825,0.242081956,33.17647243,276.4802774,280.390303,984.9920791,9292998
1993-07-18,4.138413262,5.380850084,312.9425037,198.4762577,1.646093836,0.099339292,33.17647243,276.5582072,280.3086353,984.9380393,9172327
1993-07-19,3.872704595,5.424739404,313.1501293,200.7527873,1.52735334,0.110880294,33.17647243,276.5985539,280.5884665,984.4254378,9062178
1993-07-20,3.874559657,5.427814807,312.2057675,203.1395664,1.412349757,0.162668991,33.17647243,276.6340997,280.7546625,984.4840628,9046617
1993-07-21,3.783508508,5.480443659,313.2699911,203.2292301,1.214676171,0.087704992,33.17647243,276.6695064,280.8130706,983.5288058,9067553
1993-07-22,3.889664267,5.503306551,315.1483529,194.5999799,1.681358608,0.142608944,33.17647243,276.6999585,280.845553,983.1047403,8943610
1993-07-23,4.102315995,5.475608394,315.0633768,187.5355797,1.872165524,0.251623065,33.17647243,276.7512008,280.714541,982.7056832,8849482
1993-07-24,4.517042511,5.355937536,314.8908175,182.7463117,2.01776563,0.246941265,33.17647243,276.8259255,280.424985,982.8537868,8827452
1993-07-25,4.799507063,5.319822204,315.3201061,179.104868,2.017562731,0.16059778,33.17647243,276.8811649,280.5037689,983.052117,8759749
1993-07-26,4.684002574,5.266739812,311.9551623,178.0350227,1.985478846,0.23973205,33.17647243,276.9289034,280.4867503,981.9799056,8678665
1993-07-27,4.710896156,5.225729011,308.1038953,185.3381049,1.853849363,0.169223428,33.17647243,276.9546268,280.2768671,980.9721512,8593550
1993-07-28,4.844557939,5.118342272,308.0287318,178.8019241,2.126020805,0.362792362,33.17647243,276.9483189,280.0831105,980.9921616,8499892
1993-07-29,5.061513002,5.026011774,306.3528613,182.8676397,1.788597534,0.286192908,33.17647243,276.962781,279.830669,980.5844812,8498461
1993-07-30,4.894194931,4.956056642,305.9986195,178.0538864,1.956271883,0.210284038,33.17647243,276.9598086,279.7509038,981.0118927,8518476
1993-07-31,4.966743987,4.818742788,309.1615257,167.4131422,1.733456149,0.231215016,33.17647243,276.9501461,279.5710222,981.4803299,8508192
1993-08-01,4.78818168,4.820258976,312.8790724,155.9346514,1.521313066,0.26356594,33.13395465,276.761195,279.456903,982.949671,8306076
1993-08-02,4.74719363,4.999960785,312.0655139,157.3290578,1.697626597,0.171592873,33.13395465,276.7756128,279.506689,982.63858,8204225
1993-08-03,4.839169082,4.990432961,311.8649285,152.1702161,1.908247704,0.162826525,33.13395465,276.8034608,279.4157909,982.7182221,8133806
1993-08-04,4.593249453,4.924540895,310.2756272,152.3522335,1.886914668,0.256353167,33.13395465,276.8647735,279.2281806,982.9294051,8127582
1993-08-05,4.361616412,4.90731343,309.7914826,153.7412555,1.709768377,0.226724462,33.13395465,276.9123617,279.1380327,981.1946177,8119154
1993-08-06,4.016931091,4.942904182,308.1441197,150.5766369,1.833171708,0.291146277,33.13395465,276.9747172,279.1571779,981.77651,8069978
1993-08-07,4.246477494,4.849015147,307.3290581,149.0800677,2.044598686,0.215697994,33.13395465,277.0253137,279.1888289,982.6323441,7959999
1993-08-08,4.161744609,4.842218938,307.1715457,145.0417995,1.983110882,0.279442152,33.13395465,277.0762256,278.932822,982.5146059,7911856
1993-08-09,4.550062493,4.766534932,304.4759418,147.119642,2.209686055,0.438170991,33.13395465,277.1254039,278.898201,982.675662,7851953
1993-08-10,4.99751024,4.697898728,303.1418773,152.502959,1.970152893,0.453829462,33.13395465,277.1606635,279.1755908,982.3226515,7756712
1993-08-11,4.894600669,4.75848173,305.8400495,144.1002106,1.763652321,0.375011263,33.13395465,277.1806744,279.3309155,982.021623,7632931
1993-08-12,5.103760251,4.767129261,303.5700425,143.7202995,2.336894011,0.457325116,33.13395465,277.1836943,279.086325,982.834483,7560312
1993-08-13,5.209839393,4.636848372,303.1627348,142.4302111,2.320647482,0.402687756,33.13395465,277.1974919,278.6429649,983.0437809,7442931
1993-08-14,5.208170811,4.618622554,303.6313859,138.686823,2.102844981,0.351874698,33.13395465,277.2245402,278.6998505,982.4063253,7410147
1993-08-15,5.15441431,4.671697548,303.0569067,136.5005611,1.800985117,0.263436749,33.13395465,277.2182673,278.7180332,981.1159692,7326176
1993-08-16,4.760409132,4.564407845,301.4712877,136.508708,1.627790653,0.243512261,33.13395465,277.2539231,278.4094451,980.8895208,7247034
1993-08-17,4.261725778,4.523595537,302.1585448,131.267371,2.064804837,0.250441093,33.13395465,277.2152378,278.3916106,980.687019,7207993
1993-08-18,4.474088876,4.5901776,302.689918,123.294084,1.883504407,0.235784056,33.13395465,277.1990072,278.5035394,980.7679072,7193976
1993-08-19,4.852591382,4.521330899,300.9974154,125.9953138,1.918226194,0.258851443,33.13395465,277.179285,278.4675334,980.6454998,7119694
1993-08-20,4.628494977,4.49161869,300.2472943,127.229232,1.686022665,0.322872734,33.13395465,277.1729318,278.5625994,980.097592,7078788
1993-08-21,4.48641801,4.459953459,299.7826841,123.2345054,1.945569755,0.462273543,33.13395465,277.1567681,278.2508264,980.8219617,7008957
1993-08-22,4.993645311,4.318354533,301.1568782,115.1563481,1.886463981,0.524742336,33.13395465,277.1397396,277.6770577,981.8893974,6933590
1993-08-23,4.850779105,4.231795874,301.2109995,108.6842708,1.930684703,0.378038008,33.13395465,277.1560716,277.2909114,982.6211811,6855795
1993-08-24,4.616627787,4.141737654,297.3861349,109.9160601,2.064353869,0.478558604,33.13395465,277.1647583,276.9953934,983.420194,6814445
1993-08-25,4.683865074,3.873337471,296.6092825,107.4431405,1.760735245,0.404956665,33.13395465,277.172265,276.7923664,983.3161043,6852626
1993-08-26,4.782175831,3.811462424,295.844257,105.8336366,1.861290815,0.488437149,33.13395465,277.1844781,276.5600427,983.6144188,6713604
1993-08-27,4.96379427,3.83236362,295.7606445,103.0447306,1.629535053,0.434713777,33.13395465,277.1709434,276.5990235,983.9723312,6632905
1993-08-28,4.779331073,3.797265668,294.9190746,98.60272925,1.850832308,0.500388474,33.13395465,277.1567896,276.4138339,983.713935,6528346
