Date,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sst,t2m,surface_pressure,sea_ice_extent
2000-08-03,4.53033134292718,5.029426753232142,308.51441595386206,170.45465143980664,1.6653654372138418,0.29525722467862586,277.12948578378536,280.17430983128077,981.0281933409927,7891107.0
2000-08-04,4.415489577872939,5.063148740842241,308.0446429794984,164.45645900685147,1.9236311410382492,0.21310406858689282,277.12221823332885,280.073971979077,979.8497754730721,7758816.0
2000-08-05,4.283671963399638,4.96307359813001,307.51687333021215,161.47525430516606,1.9132520079459086,0.16646574490086816,277.1332250885532,279.9515616885707,979.9034016651254,7756406.0
2000-08-06,4.470075121653794,4.957546245327148,307.719774776606,155.87956041202946,2.3554886497594065,0.2749098168784653,277.14493632974313,279.8764991749588,980.5968091201364,7685618.0
2000-08-07,4.813011158050185,4.985458098034296,307.27757070318944,155.80472542975923,1.9145784964840167,0.2797236350016247,277.1520690855594,279.6155892936247,979.090712594963,7721276.0
2000-08-08,4.6277170185248675,4.9746410089722355,307.1643797261599,152.8638358805263,1.8119866880641569,0.2713508824761243,277.2020323078353,279.49110097125117,979.124952226071,7680109.0
2000-08-09,4.53070327449011,4.969551071233767,305.55034875967084,146.57541525556206,2.0375031194933815,0.3479483587049672,277.28197937433515,279.36130140607884,979.8761653309226,7670606.0
2000-08-10,4.581908929589317,4.800687263094416,303.0813478473322,146.42954515045437,2.0116897255601,0.38647670481761515,277.34613505682506,278.99707379011045,980.7492603668718,7538677.0
2000-08-11,4.335294513679295,4.609975515659651,304.78756460967634,138.3602889848947,2.1246765017046423,0.3387894530796809,277.41749900986935,278.7351520129281,981.4212935890271,7499322.0
2000-08-12,4.182226864415775,4.617864820080875,304.6443071914825,134.58453828836372,2.0819282307891678,0.3298209622844245,277.47745890591455,278.6377651680165,982.301430793467,7449716.0
2000-08-13,4.471386954285674,4.630822211572225,304.520659444945,133.32791223061588,2.4668902335727774,0.3422893619152774,277.514383649542,278.48971498447366,983.5350152385055,7436841.0
2000-08-14,4.9044188786071645,4.611090281780831,304.0846714217325,130.9412026407268,2.443383728999334,0.3762395070369611,277.5401177262283,278.2857509667969,984.0350990973241,7300352.0
2000-08-15,5.2936897539576755,4.452301275077411,300.61435789967334,130.52359989947226,2.1020512367904582,0.3551208247222371,277.5629750766538,277.9673607277062,984.9363833780924,7195452.0
2000-08-16,5.225561963525909,4.29748154521282,300.75351505752724,130.87749171340448,1.8291126292245783,0.21816069393275814,277.6637647600192,277.8951066077086,984.8953852649001,7151897.0
2000-08-17,4.556844501090564,4.326820918949176,303.5034173438952,121.3534887514583,2.0277548807620462,0.2909713928453482,277.6887603030752,278.0907797906531,984.3524431922216,7085352.0
2000-08-18,4.578297863896461,4.432183281958808,305.40781129016847,122.45246831199316,1.9792075190486471,0.28213787825768205,277.71067364993223,278.30330340452116,983.339221520221,7087584.0
2000-08-19,4.273155382054625,4.526189864540483,305.50868672179803,122.26391145553133,2.153022099025928,0.37561343972578426,277.74517096786445,278.46940070424944,982.8565653709875,6959719.0
2000-08-20,4.244669385897277,4.564721036065175,303.9535362673232,120.53569066168974,1.8860447428477602,0.3214370043803599,277.76413869678464,278.49366086240525,981.8123820963872,6864385.0
2000-08-21,4.244227303677221,4.478952878820555,302.80714743169864,119.9124154827837,1.6259402424425868,0.2750036140810997,277.7726854282523,278.2437746380006,981.5363383566048,6871957.0
2000-08-22,4.1928094349355005,4.470296892028223,302.1990862518879,114.6174573164191,2.0287396413969154,0.40868530305651357,277.7745512139262,278.0454662777804,981.3694485136405,6777328.0
2000-08-23,4.483136553713448,4.432592816718623,299.6170390021997,114.96420431437112,2.0822266181368714,0.4864029421495614,277.7437940518602,277.9281379598991,980.0021731115199,6675257.0
2000-08-24,4.550291953415502,4.306935356476618,295.9705703344726,116.053005387072,1.7954898475623506,0.40191657696859306,277.7210891962839,277.6963896308855,979.3415507099735,6721594.0
